observableId	simulationConditionId	measurement	time	datasetId
observable_predator	condition1	1.6647222415830967	1.7000000000000002	condition1_observable_predator
observable_prey	condition1	0.03308325267602863	1.7000000000000002	condition1_observable_prey
observable_predator	condition1	1.545836680408449	1.8	condition1_observable_predator
observable_prey	condition1	0.03260993727691267	1.8	condition1_observable_prey
observable_predator	condition1	1.4353636761133453	1.9000000000000001	condition1_observable_predator
observable_prey	condition1	0.03247674060090725	1.9000000000000001	condition1_observable_prey
observable_predator	condition1	1.3327915242666593	2.0	condition1_observable_predator
observable_prey	condition1	0.032655540907288394	2.0	condition1_observable_prey
observable_predator	condition1	1.2376221107993395	2.1	condition1_observable_predator
observable_prey	condition1	0.03312868941938198	2.1	condition1_observable_prey
observable_predator	condition1	1.149375855233287	2.2	condition1_observable_predator
observable_prey	condition1	0.03388711779288612	2.2	condition1_observable_prey
observable_predator	condition1	1.067594773781663	2.3000000000000003	condition1_observable_predator
observable_prey	condition1	0.03492902284327587	2.3000000000000003	condition1_observable_prey
observable_predator	condition1	0.9918442219165222	2.4000000000000004	condition1_observable_predator
observable_prey	condition1	0.03625897587582331	2.4000000000000004	condition1_observable_prey
observable_predator	condition1	0.9217136955517963	2.5	condition1_observable_predator
observable_prey	condition1	0.03788735889240613	2.5	condition1_observable_prey
observable_predator	condition1	0.8568169971723034	2.6	condition1_observable_predator
observable_prey	condition1	0.03983004367249	2.6	condition1_observable_prey
observable_predator	condition1	0.7967919378008591	2.7	condition1_observable_predator
observable_prey	condition1	0.042108277289742445	2.7	condition1_observable_prey
observable_predator	condition1	0.7412997457307585	2.8000000000000003	condition1_observable_predator
observable_prey	condition1	0.04474872644033576	2.8000000000000003	condition1_observable_prey
observable_predator	condition1	0.6900242810371197	2.9000000000000004	condition1_observable_predator
observable_prey	condition1	0.047783667422576594	2.9000000000000004	condition1_observable_prey
observable_predator	condition1	0.6426711268865501	3.0	condition1_observable_predator
observable_prey	condition1	0.05125129933063993	3.0	condition1_observable_prey
observable_predator	condition1	0.5989666187597072	3.1	condition1_observable_predator
observable_prey	condition1	0.055196177442873376	3.1	condition1_observable_prey
observable_predator	condition1	0.5586568656788761	3.2	condition1_observable_predator
observable_prey	condition1	0.05966975128823543	3.2	condition1_observable_prey
observable_predator	condition1	0.5215067517172876	3.3000000000000003	condition1_observable_predator
observable_prey	condition1	0.06473103236131429	3.3000000000000003	condition1_observable_prey
observable_predator	condition1	0.48729900078633503	3.4000000000000004	condition1_observable_predator
observable_prey	condition1	0.07044736143558442	3.4000000000000004	condition1_observable_prey
observable_predator	condition1	0.4558332854183148	3.5	condition1_observable_predator
observable_prey	condition1	0.07689529622461877	3.5	condition1_observable_prey
observable_predator	condition1	0.42692539583021016	3.6	condition1_observable_predator
observable_prey	condition1	0.08416163082774561	3.6	condition1_observable_prey
observable_predator	condition1	0.4004065041905024	3.7	condition1_observable_predator
observable_prey	condition1	0.09234453414983336	3.7	condition1_observable_prey
observable_predator	condition1	0.3761225080179507	3.8000000000000003	condition1_observable_predator
observable_prey	condition1	0.10155484237409584	3.8000000000000003	condition1_observable_prey
observable_predator	condition1	0.35393352844641507	3.9000000000000004	condition1_observable_predator
observable_prey	condition1	0.1119174642837001	3.9000000000000004	condition1_observable_prey
observable_predator	condition1	0.33371346497240295	4.0	condition1_observable_predator
observable_prey	condition1	0.12357297790513411	4.0	condition1_observable_prey
observable_predator	condition1	0.3153497712292666	4.1000000000000005	condition1_observable_predator
observable_prey	condition1	0.136679334719474	4.1000000000000005	condition1_observable_prey
observable_predator	condition1	0.2987433781250706	4.2	condition1_observable_predator
observable_prey	condition1	0.15141375683187808	4.2	condition1_observable_prey
observable_predator	condition1	0.28380883813854035	4.3	condition1_observable_predator
observable_prey	condition1	0.16797473573709026	4.3	condition1_observable_prey
observable_predator	condition1	0.2704747377713847	4.4	condition1_observable_predator
observable_prey	condition1	0.18658420075624293	4.4	condition1_observable_prey
observable_predator	condition1	0.2586844402220115	4.5	condition1_observable_predator
observable_prey	condition1	0.20748973820251018	4.5	condition1_observable_prey
observable_predator	condition1	0.24839724875903169	4.6000000000000005	condition1_observable_predator
observable_prey	condition1	0.2309668968978798	4.6000000000000005	condition1_observable_prey
observable_predator	condition1	0.23959011543728853	4.7	condition1_observable_predator
observable_prey	condition1	0.25732143185595197	4.7	condition1_observable_prey
observable_predator	condition1	0.23226009274032877	4.800000000000001	condition1_observable_predator
observable_prey	condition1	0.2868914312569397	4.800000000000001	condition1_observable_prey
observable_predator	condition1	0.22642770478712998	4.9	condition1_observable_predator
observable_prey	condition1	0.32004905454762606	4.9	condition1_observable_prey
observable_predator	condition1	0.22214161915287967	5.0	condition1_observable_predator
observable_prey	condition1	0.3572016677608797	5.0	condition1_observable_prey
observable_predator	condition1	0.21948512954343172	5.1000000000000005	condition1_observable_predator
observable_prey	condition1	0.398791986517027	5.1000000000000005	condition1_observable_prey
observable_predator	condition1	0.21858501755858234	5.2	condition1_observable_predator
observable_prey	condition1	0.44529659743571576	5.2	condition1_observable_prey
observable_predator	condition1	0.21962388865520982	5.300000000000001	condition1_observable_predator
observable_prey	condition1	0.4972219774806498	5.300000000000001	condition1_observable_prey
observable_predator	condition1	0.22285735525683364	5.4	condition1_observable_predator
observable_prey	condition1	0.5550968108812193	5.4	condition1_observable_prey
observable_predator	condition1	0.22863814825916096	5.5	condition1_observable_predator
observable_prey	condition1	0.619458639603816	5.5	condition1_observable_prey
observable_predator	condition1	0.23745021194066177	5.6000000000000005	condition1_observable_predator
observable_prey	condition1	0.690832131648652	5.6000000000000005	condition1_observable_prey
observable_predator	condition1	0.24995724830981755	5.7	condition1_observable_predator
observable_prey	condition1	0.7696949366919217	5.7	condition1_observable_prey
observable_predator	condition1	0.26707261878701416	5.800000000000001	condition1_observable_predator
observable_prey	condition1	0.856424897714129	5.800000000000001	condition1_observable_prey
observable_predator	condition1	0.2900599068199288	5.9	condition1_observable_predator
observable_prey	condition1	0.9512201024226739	5.9	condition1_observable_prey
observable_predator	condition1	0.32067837637186714	6.0	condition1_observable_predator
observable_prey	condition1	1.053978763110272	6.0	condition1_observable_prey
observable_predator	condition1	0.36139238990350664	6.1000000000000005	condition1_observable_predator
observable_prey	condition1	1.16412089632207	6.1000000000000005	condition1_observable_prey
observable_predator	condition1	0.41566859353606156	6.2	condition1_observable_predator
observable_prey	condition1	1.2803278735462815	6.2	condition1_observable_prey
observable_predator	condition1	0.48838488124162205	6.300000000000001	condition1_observable_predator
observable_prey	condition1	1.4001712678033318	6.300000000000001	condition1_observable_prey
observable_predator	condition1	0.5863576916896297	6.4	condition1_observable_predator
observable_prey	condition1	1.5196069895707562	6.4	condition1_observable_prey
observable_predator	condition1	0.7189314438717743	6.5	condition1_observable_predator
observable_prey	condition1	1.6323410163834124	6.5	condition1_observable_prey
observable_predator	condition1	0.8984086094398231	6.6000000000000005	condition1_observable_predator
observable_prey	condition1	1.7291671332346124	6.6000000000000005	condition1_observable_prey
observable_predator	condition1	1.1397540286064975	6.7	condition1_observable_predator
observable_prey	condition1	1.7975894204676237	6.7	condition1_observable_prey
observable_predator	condition1	1.458467893754176	6.800000000000001	condition1_observable_predator
observable_prey	condition1	1.8224081011424247	6.800000000000001	condition1_observable_prey
observable_predator	condition1	1.8651363300475046	6.9	condition1_observable_predator
observable_prey	condition1	1.7883076627216634	6.9	condition1_observable_prey
observable_predator	condition1	2.3561090355611287	7.0	condition1_observable_predator
observable_prey	condition1	1.6851928863361807	7.0	condition1_observable_prey
observable_predator	condition1	2.9035893883827133	7.1000000000000005	condition1_observable_predator
observable_prey	condition1	1.5150473141912661	7.1000000000000005	condition1_observable_prey
observable_predator	condition1	3.453740080234875	7.2	condition1_observable_predator
observable_prey	condition1	1.2958150818766188	7.2	condition1_observable_prey
observable_predator	condition1	3.9403969457306487	7.300000000000001	condition1_observable_predator
observable_prey	condition1	1.0572709461481142	7.300000000000001	condition1_observable_prey
observable_predator	condition1	4.309239956771158	7.4	condition1_observable_predator
observable_prey	condition1	0.8298045616248895	7.4	condition1_observable_prey
observable_predator	condition1	4.5355203624645	7.5	condition1_observable_predator
observable_prey	condition1	0.6340271267576488	7.5	condition1_observable_prey
observable_predator	condition1	4.624629615184911	7.6000000000000005	condition1_observable_predator
observable_prey	condition1	0.47767484783247366	7.6000000000000005	condition1_observable_prey
observable_predator	condition1	4.600506543948767	7.7	condition1_observable_predator
observable_prey	condition1	0.358905944647252	7.7	condition1_observable_prey
observable_predator	condition1	4.492796706787052	7.800000000000001	condition1_observable_predator
observable_prey	condition1	0.2713321237263451	7.800000000000001	condition1_observable_prey
observable_predator	condition1	4.3287539044388685	7.9	condition1_observable_predator
observable_prey	condition1	0.20768883576334612	7.9	condition1_observable_prey
observable_predator	condition1	4.130070340544625	8.0	condition1_observable_predator
observable_prey	condition1	0.16161244185352888	8.0	condition1_observable_prey
observable_predator	condition1	3.912647407375039	8.1	condition1_observable_predator
observable_prey	condition1	0.12814796576414803	8.1	condition1_observable_prey
observable_predator	condition1	3.6875578340775528	8.200000000000001	condition1_observable_predator
observable_prey	condition1	0.10366359561799303	8.200000000000001	condition1_observable_prey
observable_predator	condition1	3.4622391093857217	8.3	condition1_observable_predator
observable_prey	condition1	0.08557811119265597	8.3	condition1_observable_prey
observable_predator	condition1	3.241534472307884	8.4	condition1_observable_predator
observable_prey	condition1	0.07208225145030342	8.4	condition1_observable_prey
observable_predator	condition1	3.0284893950893275	8.5	condition1_observable_predator
observable_prey	condition1	0.06191252113088476	8.5	condition1_observable_prey
observable_predator	condition1	2.8249235808062907	8.6	condition1_observable_predator
observable_prey	condition1	0.05418448316117117	8.6	condition1_observable_prey
observable_predator	condition1	2.6318292522824143	8.700000000000001	condition1_observable_predator
observable_prey	condition1	0.04827537122269482	8.700000000000001	condition1_observable_prey
observable_predator	condition1	2.4496442647463135	8.8	condition1_observable_predator
observable_prey	condition1	0.04374326767294949	8.8	condition1_observable_prey
observable_predator	condition1	2.278438148332882	8.9	condition1_observable_predator
observable_prey	condition1	0.04027198279787867	8.9	condition1_observable_prey
observable_predator	condition1	2.118038812369226	9.0	condition1_observable_predator
observable_prey	condition1	0.03763349720914497	9.0	condition1_observable_prey
observable_predator	condition1	1.9681188585840281	9.1	condition1_observable_predator
observable_prey	condition1	0.035662316842220335	9.1	condition1_observable_prey
observable_predator	condition1	1.8282546006655223	9.200000000000001	condition1_observable_predator
observable_prey	condition1	0.034237839681000685	9.200000000000001	condition1_observable_prey
observable_predator	condition1	1.6979663944152368	9.3	condition1_observable_predator
observable_prey	condition1	0.033272174061971665	9.3	condition1_observable_prey
observable_predator	condition1	1.5767462600358564	9.4	condition1_observable_predator
observable_prey	condition1	0.03270164826845265	9.4	condition1_observable_prey
observable_predator	condition1	1.4640767565102608	9.5	condition1_observable_predator
observable_prey	condition1	0.032480847954405	9.5	condition1_observable_prey
observable_predator	condition1	1.3594437168820948	9.600000000000001	condition1_observable_predator
observable_prey	condition1	0.03257843387762635	9.600000000000001	condition1_observable_prey
observable_predator	condition1	1.262344814566591	9.700000000000001	condition1_observable_predator
observable_prey	condition1	0.03297417483504877	9.700000000000001	condition1_observable_prey
observable_predator	condition1	1.1722951482951767	9.8	condition1_observable_predator
observable_prey	condition1	0.03365686180700018	9.8	condition1_observable_prey
observable_predator	condition1	1.0888307450396337	9.9	condition1_observable_predator
observable_prey	condition1	0.03462285560822099	9.9	condition1_observable_prey
observable_predator	condition1	1.0115106225375061	10.0	condition1_observable_predator
observable_prey	condition1	0.035875089233637004	10.0	condition1_observable_prey
observable_predator	condition1	0.9399177919419963	10.100000000000001	condition1_observable_predator
observable_prey	condition1	0.03742243144125745	10.100000000000001	condition1_observable_prey
observable_predator	condition1	0.8736595734658293	10.200000000000001	condition1_observable_predator
observable_prey	condition1	0.0392793094745844	10.200000000000001	condition1_observable_prey
observable_predator	condition1	0.8123674103482189	10.3	condition1_observable_predator
observable_prey	condition1	0.041465536570040165	10.3	condition1_observable_prey
observable_predator	condition1	0.7556963650709854	10.4	condition1_observable_predator
observable_prey	condition1	0.04400631927307776	10.4	condition1_observable_prey
observable_predator	condition1	0.7033243120671283	10.5	condition1_observable_predator
observable_prey	condition1	0.04693240656833524	10.5	condition1_observable_prey
observable_predator	condition1	0.654951133728872	10.600000000000001	condition1_observable_predator
observable_prey	condition1	0.05028037878074985	10.600000000000001	condition1_observable_prey
observable_predator	condition1	0.6102977258500863	10.700000000000001	condition1_observable_predator
observable_prey	condition1	0.05409304496565886	10.700000000000001	condition1_observable_prey
observable_predator	condition1	0.569105006441122	10.8	condition1_observable_predator
observable_prey	condition1	0.058419954721312416	10.8	condition1_observable_prey
observable_predator	condition1	0.5311329412935081	10.9	condition1_observable_predator
observable_prey	condition1	0.06331802947981946	10.9	condition1_observable_prey
observable_predator	condition1	0.49615957982850695	11.0	condition1_observable_predator
observable_prey	condition1	0.068852301449002	11.0	condition1_observable_prey
observable_predator	condition1	0.4639801510798861	11.100000000000001	condition1_observable_predator
observable_prey	condition1	0.07509677375414162	11.100000000000001	condition1_observable_prey
observable_predator	condition1	0.4344062153650084	11.200000000000001	condition1_observable_predator
observable_prey	condition1	0.08213539854504363	11.200000000000001	condition1_observable_prey
observable_predator	condition1	0.4072649036953694	11.3	condition1_observable_predator
observable_prey	condition1	0.09006318828461855	11.3	condition1_observable_prey
observable_predator	condition1	0.38239824296963154	11.4	condition1_observable_predator
observable_prey	condition1	0.09898746020372008	11.4	condition1_observable_prey
observable_predator	condition1	0.3596625912681642	11.5	condition1_observable_predator
observable_prey	condition1	0.10902921951058911	11.5	condition1_observable_prey
observable_predator	condition1	0.33892820327386697	11.600000000000001	condition1_observable_predator
observable_prey	condition1	0.12032469584019831	11.600000000000001	condition1_observable_prey
observable_predator	condition1	0.3200789248008506	11.700000000000001	condition1_observable_predator
observable_prey	condition1	0.13302702370917113	11.700000000000001	condition1_observable_prey
observable_predator	condition1	0.30301209121008393	11.8	condition1_observable_predator
observable_prey	condition1	0.14730808831134848	11.8	condition1_observable_prey
observable_predator	condition1	0.2876385793186156	11.9	condition1_observable_predator
observable_prey	condition1	0.16336048873785713	11.9	condition1_observable_prey
observable_predator	condition1	0.27388317348317104	12.0	condition1_observable_predator
observable_prey	condition1	0.18139967721486516	12.0	condition1_observable_prey
observable_predator	condition1	0.26168519275081514	12.100000000000001	condition1_observable_predator
observable_prey	condition1	0.2016661627694127	12.100000000000001	condition1_observable_prey
observable_predator	condition1	0.25099954070804753	12.200000000000001	condition1_observable_predator
observable_prey	condition1	0.22442780360894826	12.200000000000001	condition1_observable_prey
observable_predator	condition1	0.24179825029327057	12.3	condition1_observable_predator
observable_prey	condition1	0.24998207343057224	12.3	condition1_observable_prey
observable_predator	condition1	0.23407273010342863	12.4	condition1_observable_predator
observable_prey	condition1	0.2786582454902189	12.4	condition1_observable_prey
observable_predator	condition1	0.22783682737548447	12.5	condition1_observable_predator
observable_prey	condition1	0.31081922103221765	12.5	condition1_observable_prey
observable_predator	condition1	0.22313114855650784	12.600000000000001	condition1_observable_predator
observable_prey	condition1	0.34686290079515014	12.600000000000001	condition1_observable_prey
observable_predator	condition1	0.22002898293691409	12.700000000000001	condition1_observable_predator
observable_prey	condition1	0.3872226261148368	12.700000000000001	condition1_observable_prey
observable_predator	condition1	0.21864444110987513	12.8	condition1_observable_predator
observable_prey	condition1	0.43236619672809923	12.8	condition1_observable_prey
observable_predator	condition1	0.21914378686132419	12.9	condition1_observable_predator
observable_prey	condition1	0.4827926802785257	12.9	condition1_observable_prey
observable_predator	condition1	0.2217610975256426	13.0	condition1_observable_predator
observable_prey	condition1	0.5390258654645692	13.0	condition1_observable_prey
observable_predator	condition1	0.22682030238517917	13.100000000000001	condition1_observable_predator
observable_prey	condition1	0.6016026481264385	13.100000000000001	condition1_observable_prey
observable_predator	condition1	0.23476620836666656	13.200000000000001	condition1_observable_predator
observable_prey	condition1	0.6710539010546034	13.200000000000001	condition1_observable_prey
observable_predator	condition1	0.24620876490518026	13.3	condition1_observable_predator
observable_prey	condition1	0.7478740449596633	13.3	condition1_observable_prey
observable_predator	condition1	0.2619862390168247	13.4	condition1_observable_predator
observable_prey	condition1	0.8324741225448551	13.4	condition1_observable_prey
observable_predator	condition1	0.2832566040176225	13.5	condition1_observable_predator
observable_prey	condition1	0.9251100394741774	13.5	condition1_observable_prey
observable_predator	condition1	0.3116292682053061	13.600000000000001	condition1_observable_predator
observable_prey	condition1	1.025774776391686	13.600000000000001	condition1_observable_prey
observable_predator	condition1	0.34935527358561386	13.700000000000001	condition1_observable_predator
observable_prey	condition1	1.134037673882848	13.700000000000001	condition1_observable_prey
observable_predator	condition1	0.3995985052612526	13.8	condition1_observable_predator
observable_prey	condition1	1.2488086271388439	13.8	condition1_observable_prey
observable_predator	condition1	0.466812938007935	13.9	condition1_observable_predator
observable_prey	condition1	1.367999313991699	13.9	condition1_observable_prey
observable_predator	condition1	0.5572400307430505	14.0	condition1_observable_predator
observable_prey	condition1	1.4880546372742798	14.0	condition1_observable_prey
observable_predator	condition1	0.6794938040991746	14.100000000000001	condition1_observable_predator
observable_prey	condition1	1.6033484799660855	14.100000000000001	condition1_observable_prey
observable_predator	condition1	0.8450706208412806	14.200000000000001	condition1_observable_predator
observable_prey	condition1	1.705509849059119	14.200000000000001	condition1_observable_prey
observable_predator	condition1	1.0683310726170048	14.3	condition1_observable_predator
observable_prey	condition1	1.782920483141301	14.3	condition1_observable_prey
observable_predator	condition1	1.3650025216654365	14.4	condition1_observable_predator
observable_prey	condition1	1.820952414177252	14.4	condition1_observable_prey
observable_predator	condition1	1.7477510283461513	14.5	condition1_observable_predator
observable_prey	condition1	1.8039143109140292	14.5	condition1_observable_prey
observable_predator	condition1	2.2177901370626225	14.600000000000001	condition1_observable_predator
observable_prey	condition1	1.7196544240094558	14.600000000000001	condition1_observable_prey
observable_predator	condition1	2.7544781966097767	14.700000000000001	condition1_observable_predator
observable_prey	condition1	1.566319156847474	14.700000000000001	condition1_observable_prey
observable_predator	condition1	3.3102829625476953	14.8	condition1_observable_predator
observable_prey	condition1	1.3576079115060908	14.8	condition1_observable_prey
observable_predator	condition1	3.820141450768825	14.9	condition1_observable_predator
observable_prey	condition1	1.1210450222811388	14.9	condition1_observable_prey
observable_predator	condition1	4.224252389425443	15.0	condition1_observable_predator
observable_prey	condition1	0.8880740732004558	15.0	condition1_observable_prey
observable_predator	condition1	4.489177573548921	15.100000000000001	condition1_observable_predator
observable_prey	condition1	0.6825667837993975	15.100000000000001	condition1_observable_prey
observable_predator	condition1	4.613093735041361	15.200000000000001	condition1_observable_predator
observable_prey	condition1	0.5155612223495372	15.200000000000001	condition1_observable_prey
observable_predator	condition1	4.616357732184707	15.3	condition1_observable_predator
observable_prey	condition1	0.38727348188765226	15.3	condition1_observable_prey
observable_predator	condition1	4.5281169746928915	15.4	condition1_observable_predator
observable_prey	condition1	0.29208801543361906	15.4	condition1_observable_prey
observable_predator	condition1	4.3767472767737035	15.5	condition1_observable_predator
observable_prey	condition1	0.22272958741300192	15.5	condition1_observable_prey
observable_predator	condition1	4.185532854094971	15.600000000000001	condition1_observable_predator
observable_prey	condition1	0.17250564779459163	15.600000000000001	condition1_observable_prey
observable_predator	condition1	3.971853507574319	15.700000000000001	condition1_observable_predator
observable_prey	condition1	0.13607840468069332	15.700000000000001	condition1_observable_prey
observable_predator	condition1	3.747954067688968	15.8	condition1_observable_predator
observable_prey	condition1	0.10948624070426807	15.8	condition1_observable_prey
observable_predator	condition1	3.5221316002250287	15.9	condition1_observable_predator
observable_prey	condition1	0.0898960689396065	15.9	condition1_observable_prey
observable_predator	condition1	3.2998341061135306	16.0	condition1_observable_predator
observable_prey	condition1	0.07531710921750377	16.0	condition1_observable_prey
observable_predator	condition1	3.0845227662563066	16.1	condition1_observable_predator
observable_prey	condition1	0.06435876402432102	16.1	condition1_observable_prey
observable_predator	condition1	2.878299521388353	16.2	condition1_observable_predator
observable_prey	condition1	0.056048627806820746	16.2	condition1_observable_prey
observable_predator	condition1	2.682346453829665	16.3	condition1_observable_predator
observable_prey	condition1	0.04970325593518245	16.3	condition1_observable_prey
observable_predator	condition1	2.4972282613784893	16.400000000000002	condition1_observable_predator
observable_prey	condition1	0.04483871409706292	16.400000000000002	condition1_observable_prey
observable_predator	condition1	2.323098407257891	16.5	condition1_observable_predator
observable_prey	condition1	0.04110951203317087	16.5	condition1_observable_prey
observable_predator	condition1	2.1598394875978677	16.6	condition1_observable_predator
observable_prey	condition1	0.03826700299914846	16.6	condition1_observable_prey
observable_predator	condition1	2.007158873876183	16.7	condition1_observable_predator
observable_prey	condition1	0.036130992384563014	16.7	condition1_observable_prey
observable_predator	condition1	1.8646539995253528	16.8	condition1_observable_predator
observable_prey	condition1	0.03457026900739981	16.8	condition1_observable_prey
observable_predator	condition1	1.7318570163050626	16.900000000000002	condition1_observable_predator
observable_prey	condition1	0.03348916517485849	16.900000000000002	condition1_observable_prey
observable_predator	condition1	1.6082653657693164	17.0	condition1_observable_predator
observable_prey	condition1	0.032818210133824195	17.0	condition1_observable_prey
observable_predator	condition1	1.4933626672284734	17.1	condition1_observable_predator
observable_prey	condition1	0.032507586347113426	17.1	condition1_observable_prey
observable_predator	condition1	1.3866328900346363	17.2	condition1_observable_predator
observable_prey	condition1	0.032522530481098856	17.2	condition1_observable_prey
observable_predator	condition1	1.2875699056358552	17.3	condition1_observable_predator
observable_prey	condition1	0.03284007603778558	17.3	condition1_observable_prey
observable_predator	condition1	1.1956837407184342	17.400000000000002	condition1_observable_predator
observable_prey	condition1	0.033446769166399666	17.400000000000002	condition1_observable_prey
observable_predator	condition1	1.1105045807278022	17.5	condition1_observable_predator
observable_prey	condition1	0.03433706221919283	17.5	condition1_observable_prey
observable_predator	condition1	1.0315851630397093	17.6	condition1_observable_predator
observable_prey	condition1	0.03551220987835523	17.6	condition1_observable_prey
observable_predator	condition1	0.9585020323276312	17.7	condition1_observable_predator
observable_prey	condition1	0.036979545321216487	17.7	condition1_observable_prey
observable_predator	condition1	0.8908560227965667	17.8	condition1_observable_predator
observable_prey	condition1	0.03875203088041819	17.8	condition1_observable_prey
observable_predator	condition1	0.8282721745938882	17.900000000000002	condition1_observable_predator
observable_prey	condition1	0.04084804707159969	17.900000000000002	condition1_observable_prey
observable_predator	condition1	0.7703992938880091	18.0	condition1_observable_predator
observable_prey	condition1	0.043291351790060446	18.0	condition1_observable_prey
observable_predator	condition1	0.7169092584564815	18.1	condition1_observable_predator
observable_prey	condition1	0.04611119269114017	18.1	condition1_observable_prey
observable_predator	condition1	0.6674961631622888	18.2	condition1_observable_predator
observable_prey	condition1	0.049342559719392554	18.2	condition1_observable_prey
observable_predator	condition1	0.6218753862062252	18.3	condition1_observable_predator
observable_prey	condition1	0.05302654979759407	18.3	condition1_observable_prey
observable_predator	condition1	0.579782595812303	18.400000000000002	condition1_observable_predator
observable_prey	condition1	0.05721085442522076	18.400000000000002	condition1_observable_prey
observable_predator	condition1	0.5409727594056918	18.5	condition1_observable_predator
observable_prey	condition1	0.06195036183778598	18.5	condition1_observable_prey
observable_predator	condition1	0.5052191940487412	18.6	condition1_observable_predator
observable_prey	condition1	0.06730785427048228	18.6	condition1_observable_prey
observable_predator	condition1	0.4723126220991272	18.7	condition1_observable_predator
observable_prey	condition1	0.07335484994945829	18.7	condition1_observable_prey
observable_predator	condition1	0.44206032115482724	18.8	condition1_observable_predator
observable_prey	condition1	0.08017254150125874	18.8	condition1_observable_prey
observable_predator	condition1	0.4142853339564671	18.900000000000002	condition1_observable_predator
observable_prey	condition1	0.0878528697204062	18.900000000000002	condition1_observable_prey
observable_predator	condition1	0.38882576716769324	19.0	condition1_observable_predator
observable_prey	condition1	0.096499737662711	19.0	condition1_observable_prey
observable_predator	condition1	0.3655342004484141	19.1	condition1_observable_predator
observable_prey	condition1	0.10623035145951557	19.1	condition1_observable_prey
observable_predator	condition1	0.3442772115596708	19.200000000000003	condition1_observable_predator
observable_prey	condition1	0.11717671038411516	19.200000000000003	condition1_observable_prey
observable_predator	condition1	0.3249350374619419	19.3	condition1_observable_predator
observable_prey	condition1	0.12948726711323458	19.3	condition1_observable_prey
observable_predator	condition1	0.3074014075796164	19.400000000000002	condition1_observable_predator
observable_prey	condition1	0.1433287015357832	19.400000000000002	condition1_observable_prey
observable_predator	condition1	0.29158356290226023	19.5	condition1_observable_predator
observable_prey	condition1	0.1588878872764089	19.5	condition1_observable_prey
observable_predator	condition1	0.27740252635183893	19.6	condition1_observable_predator
observable_prey	condition1	0.1763739548582717	19.6	condition1_observable_prey
observable_predator	condition1	0.2647936480775598	19.700000000000003	condition1_observable_predator
observable_prey	condition1	0.19602050282804148	19.700000000000003	condition1_observable_prey
observable_predator	condition1	0.25370754043398147	19.8	condition1_observable_predator
observable_prey	condition1	0.21808784556681907	19.8	condition1_observable_prey
observable_predator	condition1	0.2441114808682905	19.900000000000002	condition1_observable_predator
observable_prey	condition1	0.24286536005056328	19.900000000000002	condition1_observable_prey
observable_predator	condition1	0.23599143134101597	20.0	condition1_observable_predator
observable_prey	condition1	0.27067359888745507	20.0	condition1_observable_prey
